time,count·,v1,v2,V3,v4,v5,v6,v7,v8,,,,,,
92396798,2689,-0.00525,-0.001688,0.004125,0.011625,0,-0.012375,-0.012,-0.000937,0,0,0,0,0,0
92396798,2692,-0.005063,-0.001875,0.0045,0.01125,0.000938,-0.011063,-0.0105,-0.000375,0,0,0,0,0,0
92533725,2693,-0.00525,-0.000563,0.004313,0.009937,0.00075,-0.010875,-0.010313,-0.000188,0,0,0,0,0,0
92533725,2695,-0.00525,-0.000563,0.004313,0.009937,0.00075,-0.010875,-0.010313,-0.000188,0,0,0,0,0,0
92636427,2696,-0.005437,-0.0015,0.00525,0.011062,0.001875,-0.009563,-0.009,0.000938,0,0,0,0,0,0
92670656,2699,-0.005437,0.000187,0.005063,0.007125,0.001312,-0.0075,-0.007125,0.000375,0,0,0,0,0,0
92773352,2700,-0.004875,0.001875,0.005438,0.003938,0.0015,-0.005625,-0.005063,0.00075,0,0,0,0,0,0
92773352,2703,-0.00075,0.001875,0.000188,0,-0.000563,-0.002813,-0.002063,-0.00075,0,0,0,0,0,0
92910246,2704,0.000938,0.001125,-0.0015,-0.000375,-0.000938,-0.001875,-0.001313,-0.000937,0,0,0,0,0,0
92910246,2706,0.000938,0.001125,-0.0015,-0.000375,-0.000938,-0.001875,-0.001313,-0.000937,0,0,0,0,0,0
93012833,2707,0,0.000187,-0.000187,-0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
93047021,2710,-0.000188,0.000187,0,0,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
93149558,2711,-0.000188,0,0,-0.000375,0,-0.000188,0,-0.000188,0,0,0,0,0,0
93149558,2714,-0.000188,0.000375,0,0,0.000187,-0.000188,0,-0.000188,0,0,0,0,0,0
93286253,2715,-0.000188,0.000187,0,-0.000188,0,-0.000188,0.000187,0,0,0,0,0,0,0
93286253,2717,-0.000188,0.000187,-0.000187,-0.000188,0,-0.000188,0,0,0,0,0,0,0,0
93388759,2718,0,0.000187,0,0,0,-0.000188,0,-0.000188,0,0,0,0,0,0
93422905,2721,-0.000188,0,0.000188,-0.000188,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
93525557,2722,0.001125,-0.00075,-0.0015,0.000937,0.00075,0.000375,0.000375,0.000375,0,0,0,0,0,0
93525557,2724,0.000938,-0.00075,-0.001312,0.000937,0.000375,0.000188,0.000375,0.000375,0,0,0,0,0,0
93628213,2725,0.000938,-0.00075,-0.001312,0.000937,0.000375,0,0.000187,0,0,0,0,0,0,0
93662415,2728,0.000938,-0.00075,-0.001312,0.000937,0.000375,0,0.000187,0,0,0,0,0,0,0
93764990,2729,0.00075,0.000187,-0.0015,-0.0015,-0.000375,0.000563,0.00075,-0.00075,0,0,0,0,0,0
93799218,2732,0.002625,0.003187,-0.003562,-0.00825,-0.001313,0.003562,0.00375,-0.00075,0,0,0,0,0,0
93901909,2733,0.001875,0.003187,-0.003,-0.009,-0.002813,0.003187,0.003375,-0.0015,0,0,0,0,0,0
93901909,2736,-0.000188,0.005625,-0.00075,-0.0135,-0.006563,0.002625,0.003375,-0.003937,0,0,0,0,0,0
94038852,2737,-0.000375,0.006188,-0.001125,-0.015,-0.006938,0.002813,0.003375,-0.0045,0,0,0,0,0,0
94038852,2739,-0.000375,0.006188,-0.001125,-0.015,-0.006938,0.002813,0.003375,-0.0045,0,0,0,0,0,0
94141559,2740,0.002062,0.006938,-0.003187,-0.016875,-0.005813,0.00525,0.005625,-0.003375,0,0,0,0,0,0
94175804,2743,-0.002438,0.008813,0.001125,-0.019313,-0.011438,0.000938,0.001875,-0.0075,0,0,0,0,0,0
94278519,2744,-0.002625,0.009188,0.001312,-0.0195,-0.012,0.000375,0.001312,-0.007875,0,0,0,0,0,0
94381224,2747,-0.002438,0.004688,0.00075,-0.013875,-0.011438,-0.000563,0.000562,-0.0075,0,0,0,0,0,0
94415466,2748,-0.00075,0.006188,-0.000563,-0.015,-0.008813,0.001125,0.001875,-0.006,0,0,0,0,0,0
94415466,2750,-0.002438,0.003937,0.001312,-0.01275,-0.0105,-0.00075,0.000187,-0.006938,0,0,0,0,0,0
94518174,2751,-0.00225,0.00525,0.00075,-0.0135,-0.010125,0,0.000937,-0.006563,0,0,0,0,0,0
94552387,2753,-0.00225,0.00525,0.00075,-0.0135,-0.010125,0,0.000937,-0.006563,0,0,0,0,0,0
94620857,2754,-0.002625,0.003,0.001125,-0.011625,-0.010688,-0.000563,0.000375,-0.0075,0,0,0,0,0,0
94655085,2757,-0.006375,0.002625,0.005063,-0.011625,-0.014813,-0.003938,-0.002438,-0.010687,0,0,0,0,0,0
94757802,2758,-0.008063,0.00375,0.007125,-0.013125,-0.015938,-0.004312,-0.003,-0.01125,0,0,0,0,0,0
94757802,2760,-0.008063,0.00375,0.007125,-0.013125,-0.015938,-0.004312,-0.003,-0.01125,0,0,0,0,0,0
94860532,2761,-0.008625,0.0045,0.007875,-0.014063,-0.015938,-0.00375,-0.002438,-0.011063,0,0,0,0,0,0
94894775,2762,-0.00825,0.003563,0.006938,-0.012562,-0.016313,-0.004312,-0.002813,-0.011438,0,0,0,0,0,0
94894775,2764,-0.00825,0.003563,0.006938,-0.012562,-0.016313,-0.004312,-0.002813,-0.011438,0,0,0,0,0,0
94997493,2765,-0.00975,0.003187,0.00825,-0.01275,-0.0165,-0.0045,-0.002813,-0.011625,0,0,0,0,0,0
95031734,2768,-0.008438,0.003375,0.007313,-0.012938,-0.015375,-0.003187,-0.001688,-0.0105,0,0,0,0,0,0
95134463,2769,-0.0075,0.003,0.006188,-0.012562,-0.014625,-0.002813,-0.001313,-0.009938,0,0,0,0,0,0
95134463,2772,-0.0045,-0.000187,0.002813,-0.007688,-0.011813,-0.002438,-0.001125,-0.008062,0,0,0,0,0,0
95271427,2773,-0.003,-0.001875,0.001125,-0.005062,-0.010125,-0.0015,-0.000563,-0.006938,0,0,0,0,0,0
95271427,2775,-0.000938,-0.001875,-0.000563,-0.003,-0.005813,-0.000188,0.000187,-0.004125,0,0,0,0,0,0
95374116,2776,-0.002063,-0.001312,0.001125,-0.00225,-0.00525,-0.0015,-0.00075,-0.004125,0,0,0,0,0,0
95374116,2779,-0.00225,0.000375,0.002063,-0.000375,-0.002063,-0.0015,-0.001125,-0.001125,0,0,0,0,0,0
95511061,2780,-0.000188,0.000375,-0.000187,0,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
95511061,2783,0,0.000187,-0.000187,-0.000188,0,0,0,-0.000188,0,0,0,0,0,0
95647813,2784,0,0.000187,-0.000187,0,0.000187,-0.000188,0.000187,0,0,0,0,0,0,0
95647813,2786,0,0.000187,-0.000187,0,0.000187,-0.000188,0.000187,0,0,0,0,0,0,0
95750358,2787,0,0,0,0,0.000187,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
95784526,2790,0,0.000187,-0.000187,0,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
95887034,2791,0,0.000187,0,-0.000188,0,-0.000188,0.000187,0,0,0,0,0,0,0
95887034,2793,0,0.000187,-0.000187,0,0,-0.000188,0.000375,0,0,0,0,0,0,0
95989525,2794,0.000187,0.000187,-0.000187,-0.000188,0,-0.000375,0.000187,0,0,0,0,0,0,0
96023714,2797,0,0.000187,-0.000187,0,0.000187,-0.000375,0.000375,-0.000188,0,0,0,0,0,0
96126296,2798,0,0.000187,0,0,-0.000188,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
96160473,2801,-0.000188,0,-0.000187,0.000188,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
96263012,2802,0,0,0,0,0.000187,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
96263012,2805,0,0.000187,-0.000187,0,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
96399746,2806,0,0.000187,-0.000187,0,0,-0.000188,0.000187,0,0,0,0,0,0,0
96399746,2808,0,0.000187,-0.000187,0,0,-0.000188,0.000187,0,0,0,0,0,0,0
96502281,2809,0,0.000187,-0.000187,0,0,-0.000375,0,-0.000188,0,0,0,0,0,0
96536447,2812,0,0.000187,0,0,0,-0.000188,0.000375,-0.000188,0,0,0,0,0,0
96638929,2813,0,0.000375,-0.000187,-0.000188,0.000187,0,0.000187,-0.000188,0,0,0,0,0,0
96638929,2816,-0.000563,0.000563,0.000375,-0.000375,-0.000375,-0.000375,0,-0.000375,0,0,0,0,0,0
96775651,2817,-0.000188,0.000375,-0.000187,0,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
96775651,2819,-0.000188,0.000375,-0.000187,0,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
96878253,2820,-0.00075,0.000563,0.000563,-0.000188,-0.000188,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
96912470,2823,0.000375,0.000187,-0.000563,0,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
97015019,2824,0,0,0.000188,0,-0.000188,-0.000188,0.000187,-0.000375,0,0,0,0,0,0
97015019,2827,0,0.00075,-0.000187,-0.00075,0.000187,0.000188,0.00075,0.000188,0,0,0,0,0,0
97151806,2828,0,0.000563,0,-0.00075,-0.000188,-0.000188,0.000375,-0.000188,0,0,0,0,0,0
97151806,2831,-0.000375,0.000187,0.000188,-0.000188,-0.000375,-0.000375,-0.000188,-0.000375,0,0,0,0,0,0
97288617,2832,-0.000188,0,0.000188,0.000188,-0.000188,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
97288617,2834,-0.000188,0,0.000188,0.000188,-0.000188,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
97391148,2835,-0.000188,0,-0.000375,0.000188,0.000187,0,0.000187,0,0,0,0,0,0,0
97425323,2838,0.000187,-0.000375,-0.00075,0.000563,0.000187,-0.000188,0.000187,0,0,0,0,0,0,0
97527875,2839,0.000375,-0.000937,-0.001125,0.001125,0.000187,-0.000188,0,0,0,0,0,0,0,0
97527875,2842,0.001125,-0.001125,-0.002062,0.001125,0,-0.000375,-0.000188,-0.000188,0,0,0,0,0,0
97664685,2843,0.001687,-0.001125,-0.003187,0.001125,0.000187,0.000188,0.000187,0,0,0,0,0,0,0
97664685,2846,0.002625,-0.000937,-0.004687,0.000563,-0.000938,-0.001312,-0.001313,-0.0015,0,0,0,0,0,0
97801532,2850,0.000187,-0.00075,-0.000375,0.000937,0.0015,0.001312,0.0015,0.000938,0,0,0,0,0,0
97938392,2853,0.000187,0.00075,-0.000375,-0.000375,0,0,0.000187,0,0,0,0,0,0,0
98041020,2854,0.000187,0.000375,-0.000187,-0.000375,-0.000375,-0.000188,0,-0.000188,0,0,0,0,0,0
98041020,2856,0.000187,0.000375,-0.000187,-0.000375,-0.000375,-0.000188,0,-0.000188,0,0,0,0,0,0
98143619,2857,-0.000375,0.000563,0,-0.000375,0,-0.000375,0,0,0,0,0,0,0,0
98177790,2858,0,0.000187,0,0,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
98177790,2860,0,0.000187,0,0,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
98280295,2861,0,0.000187,-0.000187,0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
98280295,2864,-0.000188,0.000375,-0.000187,0,0,-0.000375,0,0,0,0,0,0,0,0
98416984,2865,0,0,-0.000187,0,0,-0.000375,0,-0.000188,0,0,0,0,0,0
98519414,2868,0,0.000187,0,0,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
98553576,2871,0,0.000187,-0.000187,0,-0.000188,-0.000188,0.000375,0,0,0,0,0,0,0
98656120,2872,-0.000188,0.000187,-0.000187,0,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
98656120,2875,0,0,0,0,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
98792786,2876,0,0.000187,-0.000187,0.000188,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
98792786,2878,-0.000188,0.000187,-0.000187,-0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
98895335,2879,-0.000188,0,0,0,0.000187,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
98895335,2882,0,0.000187,0,0,0.000187,-0.000188,0.000187,0,0,0,0,0,0,0
99031982,2883,-0.000188,0.000187,0,0.000188,0,0,0.000187,0,0,0,0,0,0,0
99031982,2885,0,0.000187,0,0,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
99134502,2886,0,0.000187,-0.000187,0,-0.000188,-0.000188,0.000187,0,0,0,0,0,0,0
99134502,2889,-0.000375,0.000375,0.000188,-0.000188,-0.000188,-0.000563,0.000187,-0.000188,0,0,0,0,0,0
99271276,2890,-0.000938,0.000375,0.000563,-0.000375,-0.000375,-0.000375,0,-0.000375,0,0,0,0,0,0
99271276,2892,-0.000938,0.000375,0.000563,-0.000375,-0.000375,-0.000375,0,-0.000375,0,0,0,0,0,0
99373924,2893,-0.001312,0.001312,0.001125,-0.001312,-0.000563,-0.000375,0,-0.000563,0,0,0,0,0,0
99408141,2896,0.000375,-0.000563,-0.000937,0.000563,0.000562,0.000563,0.00075,0.000375,0,0,0,0,0,0
99510763,2897,0.000375,-0.000375,-0.001875,0.000188,0.000187,0.000188,0.000375,0,0,0,0,0,0,0
99613368,2900,-0.000375,0.00075,-0.00225,-0.001312,-0.000188,-0.000188,-0.000188,-0.000375,0,0,0,0,0,0
99647591,2901,0.000375,0.002438,-0.003562,-0.002813,-0.000188,-0.000188,-0.000188,-0.000375,0,0,0,0,0,0
99647591,2903,-0.000375,0.003,-0.003562,-0.003375,-0.000375,-0.000188,-0.000188,-0.000375,0,0,0,0,0,0
99750246,2904,-0.001125,0.003,-0.003187,-0.00375,-0.000188,-0.000375,-0.000375,-0.000375,0,0,0,0,0,0
99750246,2907,-0.001875,0.003187,-0.003375,-0.003562,0.000375,0.000563,0.000375,0.000375,0,0,0,0,0,0
99887138,2908,-0.001875,0.002813,-0.003187,-0.003187,0.000562,0.00075,0.00075,0.000188,0,0,0,0,0,0
99989782,2911,-0.002438,0.001688,-0.003562,-0.002625,0.00075,0.001125,0.000562,0.00075,0,0,0,0,0,0
100024001,2912,-0.002625,0.001125,-0.003187,-0.001688,0.00075,0.000938,0.000937,0.000375,0,0,0,0,0,0
100024001,2914,-0.002625,0.001125,-0.003187,-0.001688,0.00075,0.000938,0.000937,0.000375,0,0,0,0,0,0
100126771,2915,-0.00225,0.000563,-0.003375,-0.001125,0.00075,0.001125,0.000937,0.00075,0,0,0,0,0,0
100161031,2918,-0.002063,0.000563,-0.003562,-0.001312,0.000187,0.00075,0.000375,0.000375,0,0,0,0,0,0
100263801,2919,-0.002813,0,-0.002812,-0.00075,0.0015,0.001875,0.001687,0.001312,0,0,0,0,0,0
100263801,2922,-0.00225,-0.000187,-0.003562,-0.00075,0.001875,0.00225,0.001875,0.001312,0,0,0,0,0,0
100400807,2923,-0.001312,0.000187,-0.004312,-0.000937,0.001875,0.002062,0.001687,0.001312,0,0,0,0,0,0
100400807,2925,-0.001312,0.000187,-0.004312,-0.000937,0.001875,0.002062,0.001687,0.001312,0,0,0,0,0,0
100503558,2926,-0.00225,-0.0015,-0.002062,0.000937,0.00075,0.000938,0.000937,0.000375,0,0,0,0,0,0
100537813,2929,-0.00075,-0.002438,0.000188,0.00225,0.00225,0.001875,0.002062,0.001688,0,0,0,0,0,0
100640584,2930,0.000375,-0.000187,-0.000375,0,0.000562,0.000188,0.000562,0,0,0,0,0,0,0
100640584,2933,0.000187,0.000187,-0.000187,0,0,-0.000375,0.000187,0,0,0,0,0,0,0
100777393,2934,0,0.000187,0,0,0.000187,-0.000188,0.000187,0,0,0,0,0,0,0
100777393,2936,0,0.000187,-0.000187,0,-0.000188,-0.000188,0,0,0,0,0,0,0,0
100879940,2937,0,0.000187,-0.000375,0,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
100914140,2940,0.000187,0,-0.000187,0,0,-0.000188,0.000187,0,0,0,0,0,0,0
101016722,2941,0,0.000187,-0.000187,0.000188,0,-0.000188,0.000187,0,0,0,0,0,0,0
101016722,2943,0,0.000187,-0.000187,0.000188,0,-0.000188,0.000187,0,0,0,0,0,0,0
101119378,2944,0.000187,0.000187,-0.000187,0,0,-0.000188,0.000375,0,0,0,0,0,0,0
101153574,2945,0,0.000375,-0.000187,-0.000188,0.000187,0,0.000375,-0.000188,0,0,0,0,0,0
101153574,2947,-0.000188,0.000563,0,-0.000375,-0.000188,-0.000375,0.000375,0,0,0,0,0,0,0
101256232,2948,0.000563,-0.00075,-0.000937,0.00075,-0.000563,-0.00075,-0.000563,-0.00075,0,0,0,0,0,0
101256232,2951,0.00075,-0.00225,-0.000187,0.00225,-0.00225,-0.002438,-0.001688,-0.001687,0,0,0,0,0,0
101393233,2952,0.000187,-0.001125,0.000938,0.00075,-0.001125,-0.000938,-0.000375,-0.000937,0,0,0,0,0,0
101393233,2954,0.000187,-0.001125,0.000938,0.00075,-0.001125,-0.000938,-0.000375,-0.000937,0,0,0,0,0,0
101495993,2955,-0.003,0.001125,0.006375,-0.000937,-0.0015,-0.001125,0,-0.00075,0,0,0,0,0,0
101530232,2958,-0.005813,0.00075,0.010875,-0.000937,-0.001688,-0.00075,0.00075,-0.000375,0,0,0,0,0,0
101632983,2959,-0.005625,-0.00075,0.010875,0.001125,-0.002063,-0.0015,0,-0.00075,0,0,0,0,0,0
101632983,2962,-0.005813,-0.00075,0.012375,0.000563,-0.0015,-0.00075,0.00075,0,0,0,0,0,0,0
101769966,2963,-0.007125,-0.00075,0.013313,0.00075,-0.001688,-0.000938,0.00075,0,0,0,0,0,0,0
101769966,2965,-0.007125,-0.00075,0.013313,0.00075,-0.001688,-0.000938,0.00075,0,0,0,0,0,0,0
101872709,2966,-0.006938,-0.001688,0.0135,0.001875,-0.002063,-0.001125,0.000562,-0.000375,0,0,0,0,0,0
101906973,2967,-0.005625,-0.002438,0.012188,0.002437,-0.001688,-0.00075,0.000937,0,0,0,0,0,0,0
102009719,2970,-0.005063,-0.002625,0.011813,0.00225,-0.00075,-0.000188,0.001687,0.000563,0,0,0,0,0,0
102043972,2973,-0.004875,-0.002062,0.011625,0.002062,-0.000375,0.000188,0.001687,0.000938,0,0,0,0,0,0
102146746,2974,-0.003375,-0.00375,0.00975,0.00375,-0.001125,-0.000375,0.00075,0.000188,0,0,0,0,0,0
102146746,2977,-0.00375,-0.00375,0.009375,0.003375,-0.001313,-0.000938,0.00075,0.000188,0,0,0,0,0,0
102283748,2978,-0.003187,-0.00225,0.009375,0.001875,-0.000375,0.000375,0.001687,0.000938,0,0,0,0,0,0
102283748,2980,-0.003187,-0.00225,0.009375,0.001875,-0.000375,0.000375,0.001687,0.000938,0,0,0,0,0,0
102386493,2981,-0.002063,-0.003375,0.007688,0.002813,-0.000563,0,0.001312,0.00075,0,0,0,0,0,0
102420742,2984,-0.003,-0.002062,0.009562,0.002062,-0.000188,0.000375,0.001687,0.000938,0,0,0,0,0,0
102523496,2985,-0.003,-0.003187,0.009188,0.003,0,0.000375,0.002062,0.001312,0,0,0,0,0,0
102523496,2987,-0.003,-0.003187,0.009188,0.003,0,0.000375,0.002062,0.001312,0,0,0,0,0,0
102626249,2988,-0.00225,-0.00375,0.00825,0.003375,0.000187,0.000375,0.001875,0.001312,0,0,0,0,0,0
102660498,2989,-0.00225,-0.002812,0.008438,0.002625,0.000562,0.000938,0.002437,0.0015,0,0,0,0,0,0
102660498,2991,-0.00225,-0.002812,0.008438,0.002625,0.000562,0.000938,0.002437,0.0015,0,0,0,0,0,0
102763242,2992,-0.002813,-0.002625,0.009,0.002437,0.000187,0.000375,0.002062,0.001312,0,0,0,0,0,0
102797492,2996,0.002812,-0.0015,-0.000563,0.00075,0.0015,0.001125,0.001687,0.001875,0,0,0,0,0,0
102934485,2997,0.001875,0.000375,0.000188,-0.00075,0.000938,0.00075,0.001125,0.001125,0,0,0,0,0,0
102934485,2999,0.001875,-0.001312,-0.000937,0.001125,0.000375,0,0.000375,0.000375,0,0,0,0,0,0
103037232,3000,0,0.000187,0.001125,-0.000188,-0.000563,-0.000563,0,-0.000563,0,0,0,0,0,0
103071449,3003,0,0.000187,0.001125,-0.000188,-0.000563,-0.000563,0,-0.000563,0,0,0,0,0,0
103174174,3004,0.000563,0.000375,-0.000563,-0.000188,0.000562,0.000188,0.000375,0.000375,0,0,0,0,0,0
103208420,3007,0.00075,0.000187,-0.000563,-0.000188,0.000562,0.000375,0.000562,0.000375,0,0,0,0,0,0
103311115,3008,-0.000563,0.001312,0.00075,-0.000937,-0.000188,-0.000563,0,0,0,0,0,0,0,0
103345329,3009,-0.00075,0.001688,0.001125,-0.0015,0.000375,0.000188,0.000562,0.000375,0,0,0,0,0,0
103345329,3012,-0.001125,0.001875,0.001688,-0.001688,0.000562,0.000375,0.00075,0.000563,0,0,0,0,0,0
103482326,3013,-0.001125,0.0015,0.001688,-0.0015,0.000375,0.000375,0.00075,0.000188,0,0,0,0,0,0
103482326,3015,-0.001125,0.0015,0.001688,-0.0015,0.000375,0.000375,0.00075,0.000188,0,0,0,0,0,0
103585060,3016,0,0.00075,0,-0.000375,0.000187,0,0.000375,-0.000188,0,0,0,0,0,0
103619258,3019,0,0.00075,0,-0.000375,0.000187,0,0.000375,-0.000188,0,0,0,0,0,0
103721899,3020,0.000187,0.000187,-0.000187,0,0,-0.000188,0.000375,-0.000188,0,0,0,0,0,0
103756127,3023,-0.000188,0.000187,0,0,0,-0.000375,0.000375,0,0,0,0,0,0,0
103858687,3024,-0.000188,0.000187,0,0.000188,0,-0.000188,0.000187,0,0,0,0,0,0,0
103858687,3026,-0.000188,0.000187,0,0.000188,0,-0.000188,0.000187,0,0,0,0,0,0,0
103961296,3027,-0.000188,0,0.000188,0,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
103995509,3030,0,0.000187,0,0,0,-0.000188,0.000375,0,0,0,0,0,0,0
104098103,3031,-0.000188,0.000187,0.000188,0,0.000187,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
104098103,3034,0,0.000375,-0.000187,0,0.000187,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
104234958,3035,-0.000188,0.000187,0.000188,0,0.000187,-0.000188,0.000187,0,0,0,0,0,0,0
104234958,3037,0,0.000187,0,0,0,-0.000188,0.000187,0,0,0,0,0,0,0
104337534,3038,-0.000188,0.000187,0,0,-0.000188,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
104337534,3040,-0.000188,0.000187,0,0,-0.000188,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
104440178,3041,0,0.000187,0,0.000375,0,-0.000375,0.000187,0,0,0,0,0,0,0
104474379,3042,0,0.000187,0,0.000375,0,-0.000375,0.000187,0,0,0,0,0,0,0
104474379,3043,-0.000188,0.000187,0,0,0.000187,-0.000375,0,-0.000188,0,0,0,0,0,0
104542786,3044,0,0.000375,0,0,-0.000188,-0.000188,0,-0.000188,0,0,0,0,0,0
104542786,3048,-0.00075,0.000563,0.000563,-0.000375,-0.000188,-0.000375,0,0,0,0,0,0,0,0
104713799,3049,-0.001125,0.001125,0.001125,-0.000937,-0.000375,-0.000563,-0.000375,-0.000188,0,0,0,0,0,0
104713799,3051,-0.001125,0.001125,0.001125,-0.000937,-0.000375,-0.000563,-0.000375,-0.000188,0,0,0,0,0,0
104816515,3052,0.001875,0.001875,-0.001875,-0.002062,0.0015,0.001125,0.001312,0.0015,0,0,0,0,0,0
104850770,3055,-0.003562,0.00525,0.00525,-0.006187,0.003562,0.0045,0.004875,0.0045,0,0,0,0,0,0
104953527,3058,-0.012188,0.018,0.016313,-0.01875,0.006938,0.00825,0.009,0.008063,0,0,0,0,0,0
105056322,3059,-0.007125,0.01275,0.010313,-0.013687,0.010688,0.011625,0.012,0.0105,0,0,0,0,0,0
105090592,3062,-0.008438,0.012563,0.011813,-0.0135,0.013687,0.015562,0.015375,0.014063,0,0,0,0,0,0
105193390,3066,-0.00225,0.008437,0.006375,-0.010312,0.027,0.028312,0.027375,0.025125,0,0,0,0,0,0
105330442,3069,0.005437,0.005063,-0.001125,-0.0075,0.034687,0.03525,0.033375,0.031312,0,0,0,0,0,0
105433226,3072,0.007312,0.002813,-0.004125,-0.004125,0.035062,0.035062,0.033375,0.031312,0,0,0,0,0,0
105536030,3073,0.0105,-0.002812,-0.00825,0.001688,0.035062,0.034687,0.032437,0.030187,0,0,0,0,0,0
105570285,3076,0.006938,-0.002812,-0.00375,0.001125,0.031875,0.032062,0.030562,0.0285,0,0,0,0,0,0
105673077,3077,0.006938,-0.001688,-0.003187,-0.001125,0.033,0.033562,0.032437,0.029813,0,0,0,0,0,0
105673077,3080,0.009,-0.002625,-0.005437,0.000563,0.0375,0.0375,0.035625,0.033,0,0,0,0,0,0
105810128,3081,0.010125,-0.002438,-0.006187,0.000188,0.03825,0.038437,0.036563,0.033938,0,0,0,0,0,0
105810128,3083,0.010125,-0.002438,-0.006187,0.000188,0.03825,0.038437,0.036563,0.033938,0,0,0,0,0,0
105912931,3084,0.00525,0.001688,-0.000563,-0.004125,0.038437,0.039563,0.0375,0.0345,0,0,0,0,0,0
105947192,3087,0.001875,0.0015,0.004313,-0.003938,0.040688,0.041625,0.040125,0.036563,0,0,0,0,0,0
106049979,3088,0.000563,0.000938,0.00525,-0.002437,0.040875,0.041813,0.040312,0.03675,0,0,0,0,0,0
106049979,3091,0.0045,-0.001125,0.00075,-0.000563,0.041813,0.042187,0.040312,0.037125,0,0,0,0,0,0
106187038,3092,0.002812,-0.001875,0.003375,0.000375,0.04125,0.041625,0.040125,0.03675,0,0,0,0,0,0
106187038,3094,0.002812,-0.001875,0.003375,0.000375,0.04125,0.041625,0.040125,0.03675,0,0,0,0,0,0
106289837,3095,0.00375,-0.002062,0.00225,0.000937,0.042187,0.042375,0.040687,0.0375,0,0,0,0,0,0
106324115,3096,0.004687,-0.004875,0.000375,0.003375,0.041813,0.042,0.040125,0.037125,0,0,0,0,0,0
106324115,3098,0.0045,-0.001688,0.0015,0,0.042562,0.043125,0.041063,0.037688,0,0,0,0,0,0
106426894,3099,0.004313,-0.002812,0.0015,0.001313,0.042562,0.042562,0.0405,0.0375,0,0,0,0,0,0
106461161,3102,0.002438,-0.004875,0,0.004313,0.023063,0.0225,0.021375,0.020062,0,0,0,0,0,0
106563949,3103,-0.000563,-0.001688,0.003187,0.000563,0.015562,0.015,0.01425,0.013125,0,0,0,0,0,0
106563949,3106,0.001875,-0.000563,-0.001687,0.000375,0.000375,0.000563,0.000562,0.000375,0,0,0,0,0,0
106700969,3109,0.000375,0,-0.000375,0,0.000375,0.000375,0.000375,0.000375,0,0,0,0,0,0
106803611,3110,0,0.000187,0,0,0,-0.000188,0,-0.000188,0,0,0,0,0,0
106837803,3113,0,0.000187,0,0,0.000187,-0.000188,0,0,0,0,0,0,0,0
106940380,3114,0,0,0,0.000188,-0.000188,-0.000188,-0.000188,0,0,0,0,0,0,0
107042939,3117,-0.000188,0,0,0,0,-0.000375,0,0,0,0,0,0,0,0
107077114,3118,-0.000375,0,0.000563,0,-0.000188,-0.000375,0,-0.000375,0,0,0,0,0,0
107077114,3120,-0.000375,0,0.000563,0,-0.000188,-0.000375,0,-0.000375,0,0,0,0,0,0
107179812,3121,-0.000188,0.000563,-0.000187,-0.000563,-0.001688,-0.001875,-0.001688,-0.001687,0,0,0,0,0,0
107214061,3124,-0.001688,-0.000375,0.001312,0.000937,-0.006563,-0.00675,-0.006188,-0.006,0,0,0,0,0,0
107316846,3125,-0.003562,-0.0015,0.002063,0.0015,-0.011063,-0.011625,-0.010313,-0.010125,0,0,0,0,0,0
107419669,3128,-0.004125,-0.003937,-0.001125,0.0045,-0.02925,-0.029438,-0.02775,-0.025125,0,0,0,0,0,0
